adsh,name,sic,countryba,cityba,fye,form,period,fy,fp,custom,abstract,datatype,qtrs,uom,iprx,value,instance,Ticker,Name,S&P Rating,Mkt cap,sales 1,country,industry,foreign scr,sales 2,ebitda,fcf,net income,ltm sales gr,ltm ebitda gr,ltm ni gr,sales gr,sales 3yr avg growth,ebitda gr,ni growth,ni 5yr gr,tang assets,tang eq,ebitda/int,debt/t. bv,cfo,cash,debt,cash int,interest,ebit,ret on cap,capex,cfo/debt,debt/ebitda,cfo/interest,ebitda/int.1,ebit/int,ebit/sales,debt/t asts,cfo/capex
0001166388-17-000126,VERINT SYSTEMS INC,7373.0,US,MELVILLE,131.0,10-Q,20171031,2017,Q3,0,0,shares,0,shares,,63781211.0,vrnt-20171031.xml,VRNT US,VERINT SYSTEMS INC,BB,2672501760.0,1135229024.0,US,Enterprise Software/Serv,60.76509673,1135.229,154.36,140.797,-6.627,6.884717721,17.27433655,77.44383935,6.884717721,0.338816743,17.27433655,54.43649765,-26.55066918,957,-491.284,6.325711007,-1.536661975,176.327,337.942,,4.903556829,35.959,48.63,0.69654416,-35.53,#VALUE!,#VALUE!,4.903556829,6.325711007,1.352373537,0.042837172,#VALUE!,4.962763862
0001558370-17-009217,TAILORED BRANDS INC,5600.0,US,HOUSTON,131.0,10-Q,20171031,2017,Q3,0,0,shares,0,shares,,49243027.0,tlrd-20171028.xml,TLRD US,TAILORED BRANDS INC,B+,1713314944.0,3304345984.0,US,Retail-Apparel/Shoe,12.4277845,3304.346,373.93,255.81,96.703,-2.200755734,28.85118348,287.4939894,-2.200755734,0.643290119,28.85162749,23.75003893,-3.964330568,1710.676,-287.087,3.515304779,-4.865451936,350.768,103.607,1328085000,3.491236277,100.471,229.416,10.02849823,-94.958,0.264115625,3.551694167,3.491236277,3.515304779,2.283405162,0.069428565,0.776350986,3.693927842
0001574842-17-000037,H&R BLOCK INC,7200.0,US,KANSAS CITY,430.0,10-Q,20171031,2018,Q2,0,0,shares,0,shares,,209068915.0,hrb-20171031.xml,HRB US,H&R BLOCK INC,BBB,5845110272.0,3094996992.0,US,Commercial Serv-Finance,,3036.314,898.152,460.838,408.945,2.964892763,12.24500977,-22.27735973,-0.060530197,0.140447347,11.32413639,11.1202851,1.684093856,1793.537,-961.454,10.30168033,-1.43378898,550.093,1011.331,2290000000,5.918096632,92.951,715.984,16.47435451,-89.255,0.240215284,2.549679787,5.918096632,10.30168033,7.702811159,0.235806969,1.276806667,6.163161728
0001558370-17-009219,DOLLAR GENERAL CORP,5331.0,US,GOODLETTSVILLE,131.0,10-Q,20171031,2017,Q3,0,0,shares,0,shares,,271563597.0,dg-20171103.xml,DG US,DOLLAR GENERAL CORP,BBB,25834240000.0,23470966784.0,US,Retail-Discount,0,23470.967,2412.049,1155.652,1538.96,6.751244554,-1.282281102,23.00530799,6.751244554,7.470186878,-1.282281102,-1.578332049,5.204187569,6977.894,586.757,27.17832314,5.123003219,1802.108,267.441,3224900000,18.57115769,97.036,2007.818,18.03627359,-646.456,0.558810506,1.336996056,18.57154046,27.17832314,20.69147533,0.08554475,0.4621595,2.787673098
0001558370-17-009265,KROGER CO,5411.0,US,CINCINNATI,131.0,10-Q,20171031,2017,Q3,0,0,shares,0,shares,,881361794.0,kr-20171104.xml,KR US,KROGER CO,BBB,20051513344.0,122662000000.0,US,Food-Retail,0,122662,4521,604,1907,6.35095416,-21.74515235,-3.491902834,6.35095416,4.207845785,-21.72783934,-26.86486883,1.02337371,33172,2880,6.891768293,5.364418445,3413,347,14546511000,5.567699837,601,2085,12.01239113,-2809,0.234626709,3.2175428,5.678868552,6.891768293,3.46921797,0.016997929,0.438517756,1.21502314
0000016732-17-000085,CAMPBELL SOUP CO,2000.0,US,CAMDEN,731.0,10-Q,20171031,2018,Q1,0,0,shares,0,shares,,300606995.0,cpb-20171029.xml,CPB US,CAMPBELL SOUP CO,BBB,11869029376.0,7857999872.0,US,Food-Misc/Diversified,19.42965779,7890,1718,953,887,-0.907944515,42.80964256,112.0724346,-0.891847758,-1.546213028,35.48895899,1.969365427,4.779855469,4493,-1588,15.61818182,-2.167591565,1291,319,10297000000,11.3245614,112,1400,16.18696688,-338,0.125376323,5.993597206,11.52678571,15.61818182,12.5,0.177439797,2.291787225,3.819526627
0001286131-17-000030,STONEMOR PARTNERS LP,7200.0,US,TREVOSE,1231.0,10-Q,20170630,2017,Q2,0,0,shares,0,shares,,37957482.0,ston-20170630.xml,STON US,STONEMOR PARTNERS LP,CCC+,233061728.0,350495000.0,US,Funeral Serv&Rel Items,0,326.23,12.627,11.385,-30.483,5.634418324,68.12952706,-3.499869893,1.845347919,9.945925595,-22.82256586,-29.59833287,,1651.139,54.48,0.62745975,119.722179,22.767,12.57,,0.92972068,24.488,-0.272,-2.463743239,-11.382,#VALUE!,#VALUE!,0.92972068,0.62745975,-0.011107481,-0.000833768,#VALUE!,2.000263574
0001193125-17-372232,ORACLE CORP,7372.0,US,REDWOOD CITY,531.0,10-Q,20171130,2018,Q2,0,0,shares,0,shares,,4139602000.0,orcl-20171130.xml,ORCL US,ORACLE CORP,AA-,190766000000.0,39471000576.0,US,Enterprise Software/Serv,52.89970314,37728,15161,12105,9335,5.455662721,8.41152815,-59.06695077,1.838205523,-0.45803452,0.317607358,4.145374187,-1.070205258,84267,3522,9.405086849,-38.52474619,14126,21784,58473900000,7.85650723,1798,12710,3.861242967,-2021,0.241577866,3.856863004,7.85650723,9.405086849,7.068965517,0.336885072,0.693912208,6.989609104
0001564590-17-025136,FEDEX CORP,4513.0,US,MEMPHIS,531.0,10-Q,20171130,2018,Q2,0,0,shares,0,shares,,267889623.0,fdx-20171130.xml,FDX US,FEDEX CORP,BBB,66034221056.0,63864000512.0,US,Transport-Services,33.23994098,60319,8032,-186,2997,10.93277749,27.19186785,134.1373886,19.76372481,10.01309445,40.71478626,7.766909814,8.401523693,40869,8390,16.59504132,1.538057743,4930,3969,16750350000,8.915009042,512,5037,12.51010344,-5116,0.294322208,2.085451942,9.62890625,16.59504132,9.837890625,0.083506026,0.409854658,0.963643471
0001193125-17-374688,GENERAL MILLS INC,2040.0,US,MINNEAPOLIS,531.0,10-Q,20171130,2018,Q2,0,0,shares,0,shares,,569043789.0,gis-20171126.xml,GIS US,GENERAL MILLS INC,BBB,25523914752.0,15656800000.0,US,Food-Misc/Diversified,40.51844454,15619.8,3170,1628.9,1657.5,-0.535540718,1.385086165,34.22798182,-5.69518991,-4.435967977,-4.388478359,2.827763496,1.513066923,8535,-7681.2,11.0916725,-1.251889234,2313.3,766.1,15285445000,7.542549723,302.1,2566.4,15.36492383,-684.4,0.151340049,4.82190694,7.657398213,11.0916725,8.495200265,0.16430428,1.790913298,3.380040912
0001104659-17-074650,AAR CORP,3720.0,US,WOOD DALE,531.0,10-Q,20171130,2018,Q2,0,0,shares,0,shares,,34729373.0,air-20171130.xml,AIR US,AAR CORP,BB+,1614165248.0,1837500000.0,US,Aerospace/Defense-Equip,35.00792034,1767.6,132.5,-11.8,56.5,7.809199718,-38.06722689,-47.78012685,4.043793043,1.295893535,14.71861472,30.18672199,-5.212968968,1355.9,766,30.11363636,0.253322909,21.8,10.3,,3.963636364,5.5,79.6,3.711293132,-33.6,#VALUE!,#VALUE!,3.963636364,30.11363636,14.47272727,0.045032813,#VALUE!,0.648809524
0001171843-17-007870,BED BATH & BEYOND INC,5700.0,US,UNION,228.0,10-Q,20171130,2017,Q3,0,0,shares,0,shares,,142412779.0,bbby-20171125.xml,BBBY US,BED BATH & BEYOND INC,BBB-,2469478912.0,12349300992.0,US,Retail-Bedding,,12349.301,1074.428,483.896,424.858,1.093211006,-24.66096917,-37.98671158,1.093211006,1.297315239,-24.66096917,-34.68365216,-15.51895246,6019.123,1866.945,13.21559656,0.799208332,859.689,346.14,,13.0928405,65.661,761.321,10.50277126,-375.793,#VALUE!,#VALUE!,13.0928405,13.21559656,11.59472137,0.061648914,#VALUE!,2.287666348
0001040593-17-000166,CARRIZO OIL & GAS INC,1311.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,81454621.0,crzo-20170930.xml,CRZO US,CARRIZO OIL & GAS INC,B+,2136215936.0,811702016.0,US,Oil Comp-Explor&Prodtn,0,753.661,507.802,-927.504,87.11,39.13015159,652.5437475,,33.87398461,4.554494929,,181.1210117,10.36138992,2778.304,585.159,6.576638649,,422.981,9.54,1456125000,3.876185589,80.87,245.213,15.42289742,-1350.485,0.29048399,2.867505445,5.230382095,6.576638649,3.032187461,0.325362464,0.524105713,0.313206737
0001193125-17-339005,NN INC,3562.0,US,JOHNSON CITY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,27573397.0,nnbr-20170930.xml,NNBR US,NN INC,B+,632176960.0,699314016.0,US,Machinery-Pumps,29.35738222,619.793,93.242,-103.54,163.052,5.926975015,-16.12480359,1243.604847,5.955852939,10.06260507,-4.221793081,55.40548086,-41.06690204,782.689,-206.21,1.790257858,0,-59.818,224.446,,-1.125117556,52.085,33.114,,-43.722,#VALUE!,#VALUE!,-1.148468849,1.790257858,0.635768455,0.053427515,#VALUE!,-1.368144184
0000003570-17-000168,CHENIERE ENERGY INC,4924.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,237664678.0,lng-20170930.xml,LNG US,CHENIERE ENERGY INC,BB-,15570200576.0,6631999872.0,US,Pipelines,,5601,1744,-2126,-393,173.4281591,227.8369156,61.67929831,336.5549493,237.0938387,1110.757973,36.94791667,,27829,1163,5.718032787,-17.40569878,1231,722,1826620500,,,1388,6.292985229,-3357,0.673922142,1.04737414,#VALUE!,5.718032787,#VALUE!,0.247812891,0.065637303,0.366696455
0000059440-17-000033,VECTOR GROUP LTD,2111.0,US,MIAMI,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,135178626.0,vgr-20170930.xml,VGR US,VECTOR GROUP LTD,B,2581159680.0,1357240992.0,US,Tobacco,1.81494E-15,1346.915,252.302,111.717,84.572,5.963672703,0.215024971,101.8628317,6.478103416,5.562569804,-1.195977381,-29.01773487,7.378609435,1060.57,-599.468,2.148110308,-1.696112548,131.586,301.353,1339502000,0.75761292,173.685,233.688,21.37178021,-19.869,0.098235016,5.309121608,0.75761292,2.148110308,1.345470248,0.173498699,1.263001971,6.622678544
0001681459-17-000258,TECHNIPFMC PLC,3533.0,GB,LONDON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,466429009.0,fti-20170930.xml,FTI US,TECHNIPFMC PLC,BBB+,15319932928.0,14794099968.0,GB,Oil-Field Services,96.90573757,15056.9,1579.9,-45,113.3,45.29802886,141.5643537,-0.044014085,63.66907257,29.43220483,108.7881591,-11.14214317,7.66876509,18000.1,3145.8,31.40954274,1.295361366,210.7,6737.4,1620046782,0.462061404,456,965.2,1.427765891,-255.7,0.130057973,1.025410964,0.462061404,31.40954274,2.116666667,0.064103501,0.090002099,0.824012515
0001364479-17-000042,HERC HOLDINGS INC,7350.0,US,BONITA SPRINGS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,28370805.0,hri-20170930.xml,HRI US,HERC HOLDINGS INC,B+,1636540544.0,1796400000.0,US,Rental Auto/Equipment,11.76403534,1754.5,502.6,-234.3,160.3,13.79703535,16.27455213,,12.8440957,0.094372213,6.437950021,,,3174.8,135.5,3.816249051,16.89756098,341.7,41.5,#N/A Field Not Applicable,,,72.2,11.10235144,-576,#VALUE!,#VALUE!,#VALUE!,3.816249051,#VALUE!,0.041151325,#VALUE!,0.593229167
0001564590-17-023276,ULTRA PETROLEUM CORP,1311.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,196346736.0,upl-20170930.xml,UPL US,ULTRA PETROLEUM CORP,B+,401989312.0,908810992.0,US,Oil Comp-Explor&Prodtn,,903.319,571.676,-495.466,177.14,16.11794108,48.27238209,,25.27115163,-6.06799431,34.35488382,-72.41968924,,1512.982,-1154.636,1.802711907,,65.268,16.631,2175000000,0.180614168,361.367,409.731,,-560.734,0.030008276,3.804602607,0.180614168,1.802711907,1.133836239,0.45358395,1.437558411,0.116397436
0001193125-17-337983,OFFICE DEPOT INC,5940.0,US,BOCA RATON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,516118302.0,odp-20170930.xml,ODP US,OFFICE DEPOT INC,B,1372302592.0,10394000128.0,US,Retail-Office Supplies,0.13671875,10240,500,275,181,-3.93715342,-38.00539084,-82.47078464,-7.086471282,-6.946944664,-29.7752809,1.041016032,84.17681645,5024,839,14.70588235,2.15356711,458,622,,7.387096774,62,341,2.769031624,-183,#VALUE!,#VALUE!,7.387096774,14.70588235,5.5,0.033300781,#VALUE!,2.50273224
0000915913-17-000036,ALBEMARLE CORP,2821.0,US,CHARLOTTE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,110495651.0,alb-20170930.xml,ALB US,ALBEMARLE CORP,BBB,11336617984.0,3171541952.0,US,Chemicals-Specialty,72.63686305,3071.976,784.677,-13.724,54.85,15.66296081,27.95319102,-70.98855372,14.7457253,8.346841325,-2.003571785,25.07671505,4.958225534,5718.914,1785.838,12.81251735,0.854725383,303.979,1137.303,1846055750,2.476326637,115.35,587.749,2.894271032,-317.703,0.164664041,2.352631401,2.635275249,12.81251735,5.095353273,0.191326039,0.322798306,0.956802422
0000039899-17-000041,TEGNA INC,4833.0,US,MCLEAN,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,215205823.0,tgna-20170930.xml,TGNA US,TEGNA INC,BB+,2348752640.0,1946045984.0,US,Television,0,1903.026,682.409,309.325,273.744,-2.820146615,-24.91295833,-33.68242425,-5.042792532,-8.094391393,-25.22708795,-7.950187673,-12.41894277,1109.429,-2857.645,3.403332469,-1.028983916,386.211,98.801,3217600000,1.836616195,210.284,545.902,11.75702202,-76.886,0.120030768,4.715060909,1.836616195,3.403332469,2.596022522,0.28685998,2.900230659,5.023164165
0001193125-17-337077,NUCOR CORP,3312.0,US,CHARLOTTE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,317916674.0,nue-20170930.xml,NUE US,NUCOR CORP,A-,20669919232.0,21005633024.0,US,Steel-Producers,,20252.393,2608.937,602.708,1318.688,21.36565031,2.103966126,23.49491603,24.95212585,0.479433322,23.28404688,44.67448172,15.08812817,12730.554,5974.084,13.96647216,0.648213308,1051.263,949.104,4813433032,5.566007667,187.282,1881.876,11.30484202,-448.555,0.218401917,1.844978638,5.613262353,13.96647216,10.04835489,0.092921167,0.37810083,2.343665771
0000045876-17-000093,HARSCO CORP,3440.0,US,CAMP HILL,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,80444425.0,hsc-20170930.xml,HSC US,HARSCO CORP,BB,1881422848.0,1642558976.0,US,Diversified Manufact Op,56.58767366,1607.062,272.736,78.578,7.822,11.7020054,28.22290004,,10.73845991,-7.208870766,33.07116196,,,1138.676,-224.844,6.156568849,-2.544782935,176.892,62.098,,3.719969717,47.552,142.799,2.908887374,-98.314,#VALUE!,#VALUE!,3.719969717,6.156568849,3.003007234,0.088857182,#VALUE!,1.799255447
0001193125-17-337688,VIASAT INC,3663.0,US,CARLSBAD,331.0,10-Q,20170930,2017,Q2,0,0,shares,0,shares,,58237198.0,vsat-20170930.xml,VSAT US,VIASAT INC,BB-,3693304320.0,1571373984.0,US,Wireless Equipment,13.29635608,1559.337,282.381,-103.394,23.767,3.729135339,-32.37967736,,10.01149262,4.94492181,-0.287434453,-60.85309637,,2793.1,1576.378,27.97513374,0.608677858,411.298,130.098,1062699000,34.03939419,12.083,36.459,-1.406747508,-514.692,0.387031511,3.763351642,34.03939419,27.97513374,3.01737979,0.023381091,0.380472951,0.79911481
0001171486-17-000064,NATURAL RESOURCE PARTNERS LP,1221.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,12232006.0,nrp-20170930.xml,NRP US,NATURAL RESOURCE PARTNERS LP,B-,397380096.0,334090000.0,US,Coal,0,333.704,179.511,119.838,88.667,-3.2114145,2.875144844,67.31595459,0.842205145,-1.960879293,-6.48325658,-11.47741888,-18.2624182,1339.61,385.694,2.464118051,3.446257239,127.139,29.827,345638000,1.533605944,82.902,143.518,11.53434379,-7.301,0.367838606,1.925441895,1.533605944,2.464118051,1.73117657,0.430075756,0.2580139,17.4139159
0001558370-17-008609,DEPOMED INC,2834.0,US,NEWARK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,63013451.0,depo-20170930.xml,DEPO US,DEPOMED INC,B+,478177248.0,418682000.0,US,Drug Delivery Systems,,380.724,63.322,61.501,-102.496,-5.182034767,-6.050376125,55.64922153,-16.48903151,1.442454276,-52.70383317,-30.85278856,,244.744,-624.365,1.140074178,-1.124138642,62.167,126.884,,0.845211551,73.552,-42.18,-0.073445753,-0.666,#VALUE!,#VALUE!,0.845211551,1.140074178,-0.573471829,-0.110788918,#VALUE!,93.34384384
0000855658-17-000124,LATTICE SEMICONDUCTOR CORP,3674.0,US,PORTLAND,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,123365688.0,lscc-20170930.xml,LSCC US,LATTICE SEMICONDUCTOR CORP,B,692466112.0,379997000.0,US,Electronic Compo-Semicon,87.48189584,385.961,10.241,25.659,-70.562,-12.6702656,-84.23722883,-66.18822456,-9.622436507,2.151094711,-70.82917937,9.082174918,,317.139,-101.129,0.495956221,-4.460578021,38.514,106.815,,2.047854522,18.807,-47.62,-9.737229418,-12.855,#VALUE!,#VALUE!,2.047854522,0.495956221,-2.532035944,-0.123380342,#VALUE!,2.996032672
0001123360-17-000050,GLOBAL PAYMENTS INC,7389.0,US,ATLANTA,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,159142431.0,gpn-20170930.xml,GPN US,GLOBAL PAYMENTS INC,BB+,18374782976.0,3850377024.0,US,Commercial Serv-Finance,,3975.163,1010.019,330.483,468.425,25.45557092,65.14387997,118.5363058,37.16208616,16.74701923,64.81360911,29.75867148,9.375856894,5112.37,-3920.468,6.550058366,-1.226020054,512.388,1335.855,,2.939690189,174.3,558.868,7.618004962,-181.905,#VALUE!,#VALUE!,2.939690189,6.550058366,3.206356856,0.140589958,#VALUE!,2.816788983
0001047469-17-006946,HALCON RESOURCES CORP,1311.0,US,HOUSTON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,149596067.0,hk-20170930.xml,HK US,HALCON RESOURCES CORP,B-,791057536.0,286412000.0,US,Oil Comp-Explor&Prodtn,0,395.724,845.184,-1313.964,535.686,-53.75707984,,31.13888507,-47.28234805,-28.72232675,,,,1643.62,1071.998,9.304607255,0.539623972,114.591,424.071,625000000,,,733.182,24.90065305,-1428.555,0.1833456,0.739483947,#VALUE!,9.304607255,#VALUE!,1.852761015,0.380258211,0.080214622
0001593034-17-000053,ENDO INTERNATIONAL PLC,2834.0,IE,DUBLIN 4,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,223313463.0,endp-20170930.xml,ENDP US,ENDO INTERNATIONAL PLC,B,1398693120.0,3131784960.0,IE,Medical-Generic Drugs,,3468.858,23.7,428.331,-2035.433,-23.32203406,84.85592419,30.11288668,-13.50072339,15.49580488,,-19.58789924,-6.466433012,2867.814,-8282.886,0.050747617,-1.012856111,553.985,986.605,3718448591,1.119853889,494.694,-960.065,-12.69943554,-125.654,0.148982832,156.896565,1.119853889,0.050747617,-1.940724973,-0.276766878,1.296614282,4.40881309
0001040971-17-000040,SL GREEN REALTY CORP,6798.0,US,NEW YORK,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,1497224.0,slg-20170930.xml,SLG US,SL GREEN REALTY CORP,BBB-,8550451712.0,1435787040.0,US,REITS-Office Property,,1511.473,858.389,199.44,101.374,-19.60509945,-26.97202139,-19.42518884,-18.91156616,0.861212156,-27.66892774,,-37.98427486,13982.904,7353.143,3.134877419,,548.373,127.888,,1.83057654,273.543,438.571,3.192515248,-348.933,#VALUE!,#VALUE!,2.004704928,3.134877419,1.603298202,0.290161319,#VALUE!,1.571571047
0001507615-17-000119,ANDEAVOR LOGISTICS LP,4610.0,US,SAN ANTONIO,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,216116255.0,andx-20170930.xml,ANDX US,ANDEAVOR LOGISTICS LP,BBB-,9606221824.0,2494000000.0,US,Pipelines,0,3213,964,501,349,86.11940299,38.34482759,19.27710843,163.3606557,86.13540643,42.3929099,76.98614645,41.15657808,6324,1669,,0.932553957,709,75,4793000000,2.201863354,322,682,8.429811867,-208,0.147924056,4.971991701,2.201863354,,2.118012422,0.212262683,0.757906388,3.408653846
0001045450-17-000072,EPR PROPERTIES,6798.0,US,KANSAS CITY,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,73666045.0,epr-20170930.xml,EPR US,EPR PROPERTIES,BBB-,4339577344.0,601846992.0,US,REITS-Diversified,,575.991,489.423,-391.046,262.968,19.51225809,10.95305306,6.173070248,16.77655188,14.42400732,15.34344525,3.190083653,11.75586253,6161.931,2897.763,3.589592578,1.264829365,391.1,41.917,3143200000,2.734907659,133.124,356.477,6.145688724,-782.146,0.124427335,6.422256412,2.937862444,3.589592578,2.677781617,0.618893351,0.510099837,0.50003452
0001020710-17-000015,DXP ENTERPRISES INC,5084.0,US,HOUSTON,731.0,10-Q,20170930,2018,Q1,0,0,shares,0,shares,,17391816.0,dxpe-20170930.xml,DXPE US,DXP ENTERPRISES INC,B,676356224.0,1054191008.0,US,Machinery-General Indust,10.34444398,1006.782,61.276,9.733,16.888,11.31218996,8.224213575,14.79275099,4.645085917,-11.68337026,24.22657422,120.677877,-19.8845103,372.967,2.43,4.029990135,-119.0754066,12.544,22.047,,0.735545913,17.054,33.49,6.35178821,-2.811,#VALUE!,#VALUE!,0.735545913,4.029990135,1.963762167,0.033264401,#VALUE!,4.462468872
0001193125-17-336882,ARRIS INTERNATIONAL PLC,3663.0,US,SUWANEE,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,187021231.0,arrs-20170930.xml,ARRS US,ARRIS INTERNATIONAL PLC,BB,4947147264.0,6708996992.0,US,Telecommunication Equip,34.20645465,6614.392,593.623,455.765,92.027,0.171406806,-7.690065851,-34.72283937,-3.144271339,9.774397713,-2.005054732,43.50804865,28.02229757,3574.383,-865.84,7.347637732,-2.798358449,533.837,487.573,,6.129857156,87.088,123.012,2.985649739,-78.072,#VALUE!,#VALUE!,6.129857156,7.347637732,1.412502297,0.018597628,#VALUE!,6.837752331
0000077543-17-000080,TUTOR PERINI CORP,1540.0,US,SYLMAR,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,49781010.0,tpc-20170930.xml,TPC US,TUTOR PERINI CORP,BB-,1028207872.0,4668003072.0,US,Building-Heavy Construct,3.017820537,4757.208,231.407,133.27,148.382,-6.734473937,-32.99904261,30.05542225,-4.340733984,2.086457785,-14.04602893,-23.0196496,2.517396438,3589.663,1030.32,4.587494796,0.796490811,163.55,192.868,868407000,2.357171682,69.384,179.477,5.563132109,-30.28,0.188333351,3.752725717,2.357171682,4.587494796,2.586720281,0.037727381,0.24191881,5.401254954
0000931336-17-000033,DEAN FOODS CO,2020.0,US,DALLAS,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,91071660.0,df-20170930.xml,DF US,DEAN FOODS CO,BB-,925325632.0,7779846016.0,US,Food-Dairy Products,1.41863E-16,7795.025,253.902,38.073,61.588,-0.603519778,-28.55670216,0.15922445,1.099825089,-6.167885027,-42.56299584,-17.86229911,11.55579726,2175.797,327.915,4.203466715,2.327042896,144.799,16.512,717962000,2.229014332,64.961,83.262,5.272841224,-106.726,0.20168059,2.827713055,2.229014332,4.203466715,1.28172288,0.010681428,0.329976556,1.356735941
0001558370-17-008742,ATLANTIC POWER CORP,4900.0,US,DEDHAM,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,115211976.0,at-20170930.xml,ATP CN,ATLANTIC POWER CORP,B+,326144544.0,412600000.0,US,Electric-Generation,39.11832947,431,112.2,163.9,-93,5.470347648,159.4805195,20.96456693,7.965931864,-3.753027221,211.6666667,,,946.3,-15.7,1.558333333,-3.668705882,169.2,78.7,,,,-0.9,1.149747876,-5.3,#VALUE!,#VALUE!,#VALUE!,1.558333333,#VALUE!,-0.002088167,#VALUE!,31.9245283
0001104659-17-067095,JANUS HENDERSON GROUP PLC,6282.0,GB,LONDON,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,200406138.0,jhg-20170930.xml,JHG US,JANUS HENDERSON GROUP PLC,BBB+,6653484032.0,2092000064.0,GB,Invest Mgmnt/Advis Serv,,1731.8,495.1,426.4,655.5,,,,74.34813249,22.2108407,90.49634475,385.3783198,45.39813275,2534,327.1,61.8875,2.395365677,444.1,794.2,,,,442.3,,-17.7,#VALUE!,#VALUE!,#VALUE!,61.8875,#VALUE!,0.255399007,#VALUE!,25.09039548
0001558370-17-008515,GLOBAL PARTNERS LP,5171.0,US,WALTHAM,1231.0,10-Q,20170930,2017,Q3,0,0,shares,0,shares,,33995563.0,glp-20170930.xml,GLP US,GLOBAL PARTNERS LP,B+,583023936.0,9452659072.0,US,Gas-Transportation,,8920.552,225.436,298.576,58.752,7.911858186,,,8.263869327,-17.37588862,,,-5.997037947,1951.223,25.372,3.606283594,17.49521469,348.442,14.858,1375100000,4.040844254,86.23,119.784,8.980477402,-49.866,0.253393935,6.099735623,4.040844254,3.606283594,1.389122115,0.013427869,0.70473749,6.987566679
